code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,avg_assessment_score,assessment_count,total_vle_clicks,date_registration,date_unregistration,module_presentation_length,final_score,dropout
DDD,2013J,608217,F,South East Region,HE Qualification,90-100%,35-55,0,60,N,Pass,79.5,6,1052,-42,,261,82,0
DDD,2013J,608238,M,North Region,Lower Than A Level,?,35-55,0,120,N,Distinction,92.71428571428572,7,1923,-24,,261,94,0
DDD,2013J,608267,M,South West Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,47.71428571428572,7,425,-31,,261,64,0
DDD,2013J,608284,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,79.5,2,593,-43,,261,80,0
DDD,2013J,608417,F,South Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Pass,48.85714285714285,7,678,-29,,261,79,0
DDD,2013J,608449,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,89.28571428571429,7,943,-32,,261,90,0
DDD,2013J,608630,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,46,1,241,-42,,261,46,0
DDD,2013J,608638,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,90.5,2,335,-39,107,261,90,1
DDD,2013J,608643,M,North Region,HE Qualification,40-50%,0-35,0,120,N,Pass,66,6,1128,-39,,261,73,0
DDD,2013J,608733,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,90,N,Pass,84.28571428571429,7,1688,-34,,261,77,0
DDD,2013J,608745,M,Scotland,HE Qualification,60-70%,0-35,0,60,N,Pass,77.14285714285714,7,1950,-37,,261,91,0
DDD,2013J,608815,F,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,69.14285714285714,7,3220,-35,,261,71,0
DDD,2013J,608848,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,0,0,0,-39,-7,261,,1
DDD,2013J,608923,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass,49,7,745,-39,,261,30,0
DDD,2013J,608943,F,South West Region,Lower Than A Level,30-40%,0-35,0,120,Y,Withdrawn,0,0,38,-39,23,261,55,1
DDD,2013J,608983,F,Wales,HE Qualification,20-30%,35-55,0,90,N,Pass,86.28571428571429,7,2327,-39,,261,88,0
DDD,2013J,609031,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,90,N,Distinction,87.57142857142857,7,1173,-39,,261,66,0
DDD,2013J,609044,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,44.66666666666666,3,210,-35,,261,77,0
DDD,2013J,609089,M,South West Region,Lower Than A Level,80-90%,35-55,0,120,N,Withdrawn,0,0,44,-39,30,261,49,1
DDD,2013J,609242,M,North Western Region,Lower Than A Level,Oct-20,0-35,0,60,N,Fail,60.75,4,586,-38,,261,57,0
DDD,2013J,609381,F,London Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,0,0,99,-38,-7,261,,1
DDD,2013J,609480,F,South East Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,0,0,47,-36,,261,,0
DDD,2013J,609488,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,52,1,157,-32,,261,52,0
DDD,2013J,609593,M,North Region,HE Qualification,30-40%,0-35,0,60,N,Pass,80.71428571428571,7,523,-38,,261,90,0
DDD,2013J,609797,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Withdrawn,41.6,5,172,-21,223,261,43,1
DDD,2013J,609932,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,76,4,1788,-32,,261,70,0
DDD,2013J,609969,M,North Region,Lower Than A Level,?,0-35,0,60,N,Pass,62.57142857142857,7,1027,-22,,261,89,0
DDD,2013J,610019,M,Yorkshire Region,A Level or Equivalent,40-50%,55<=,0,60,N,Pass,82.57142857142857,7,2187,-35,,261,89,0
DDD,2013J,610106,F,South Region,A Level or Equivalent,30-40%,0-35,0,90,Y,Withdrawn,0,0,73,-37,46,261,,1
DDD,2013J,610170,M,South Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,69.5,2,559,-37,76,261,84,1
DDD,2013J,610220,F,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,85.85714285714286,7,1947,-37,,261,75,0
DDD,2013J,610257,M,Ireland,Post Graduate Qualification,?,35-55,0,70,N,Pass,89.85714285714286,7,2291,-21,,261,88,0
DDD,2013J,610279,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,76.28571428571429,7,1087,-36,,261,78,0
DDD,2013J,610393,M,North Region,A Level or Equivalent,?,0-35,0,90,N,Fail,0,0,34,-36,,261,,0
DDD,2013J,610402,M,Wales,HE Qualification,0-10%,0-35,0,60,N,Withdrawn,28,3,210,-36,123,261,39,1
DDD,2013J,610469,F,North Region,Post Graduate Qualification,?,0-35,0,60,N,Withdrawn,74,1,951,-31,79,261,74,1
DDD,2013J,610537,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,29.2,5,179,-25,,261,65,0
DDD,2013J,610595,F,North Region,A Level or Equivalent,?,0-35,0,90,N,Pass,79,7,1165,-29,,261,85,0
DDD,2013J,610603,F,North Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Pass,67.2,5,538,-35,,261,59,0
DDD,2013J,610606,M,South Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,0,0,65,-25,27,261,,1
DDD,2013J,610701,F,London Region,HE Qualification,0-10%,0-35,0,120,N,Fail,50,2,232,-31,,261,45,0
DDD,2013J,610817,F,Wales,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn,0,0,54,-24,26,261,,1
DDD,2013J,610830,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,80,1,252,-24,53,261,80,1
DDD,2013J,610834,M,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn,0,0,114,-31,10,261,,1
DDD,2013J,610838,F,Wales,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,0,0,6,-24,102,261,,1
DDD,2013J,610870,F,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,Pass,45.142857142857146,7,337,-31,,261,61,0
DDD,2013J,610913,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0,0,75,-36,0,261,,1
DDD,2013J,611162,F,Ireland,Lower Than A Level,20-30%,0-35,0,120,N,Pass,83.85714285714286,7,1184,-35,,261,90,0
DDD,2013J,611244,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,42.4,5,263,-35,,261,71,0
DDD,2013J,611259,F,North Region,Lower Than A Level,?,0-35,0,60,N,Pass,74.71428571428571,7,1247,-22,,261,59,0
DDD,2013J,611271,M,Wales,Lower Than A Level,30-40%,0-35,0,60,N,Fail,68.33333333333333,6,1237,-23,,261,82,0
DDD,2013J,611284,M,West Midlands Region,Lower Than A Level,70-80%,35-55,0,90,N,Distinction,81.71428571428571,7,3055,-35,,261,92,0
DDD,2013J,611408,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,80.85714285714286,7,818,-35,,261,91,0
DDD,2013J,611418,M,Ireland,A Level or Equivalent,?,0-35,0,60,N,Fail,47.333333333333336,3,708,-25,,261,74,0
DDD,2013J,611464,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,240,N,Pass,70.57142857142857,7,1098,-23,,261,79,0
DDD,2013J,611478,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,87.14285714285714,7,1073,-34,,261,85,0
DDD,2013J,611593,M,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Pass,87.57142857142857,7,1507,-35,,261,94,0
DDD,2013J,835603,M,North Western Region,HE Qualification,20-30%,55<=,0,150,N,Withdrawn,0,0,0,,-81,261,,1
DDD,2013J,925553,M,London Region,HE Qualification,90-100%,55<=,1,120,N,Withdrawn,0,0,125,-142,88,261,60,1
DDD,2013J,983970,M,East Midlands Region,HE Qualification,80-90%,35-55,0,90,N,Pass,65.42857142857143,7,1465,-73,,261,57,0
DDD,2013J,997948,M,North Western Region,A Level or Equivalent,20-30%,55<=,0,120,N,Withdrawn,0,0,0,-53,-29,261,,1
DDD,2013J,1080206,F,Scotland,HE Qualification,70-80%,35-55,0,60,N,Pass,81.28571428571429,7,1793,-45,,261,93,0
DDD,2013J,1103608,F,South West Region,HE Qualification,70-80%,35-55,0,60,N,Pass,86.57142857142857,7,2735,-165,,261,84,0
DDD,2013J,1187586,M,Scotland,HE Qualification,80-90%,55<=,0,90,N,Pass,84,7,1314,-72,,261,84,0
DDD,2013J,1282596,M,West Midlands Region,HE Qualification,40-50%,35-55,4,60,N,Fail,67.5,4,4322,-155,,261,78,0
DDD,2013J,1345808,F,Scotland,HE Qualification,20-30%,35-55,0,60,N,Pass,66.85714285714286,7,1953,-100,,261,89,0
DDD,2013J,1346966,M,North Region,HE Qualification,?,35-55,0,60,N,Withdrawn,50,1,19,-42,117,261,50,1
DDD,2013J,1355699,M,West Midlands Region,HE Qualification,50-60%,35-55,2,60,N,Pass,56.142857142857146,7,1320,-67,,261,41,0
DDD,2013J,1375851,M,London Region,HE Qualification,50-60%,55<=,0,150,N,Pass,78.71428571428571,7,1554,-25,,261,82,0
DDD,2013J,1440467,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,90,N,Pass,77.28571428571429,7,3157,-57,,261,100,0
DDD,2013J,1442991,M,Scotland,HE Qualification,70-80%,35-55,0,210,N,Pass,74.28571428571429,7,889,-67,,261,50,0
DDD,2013J,1449692,M,West Midlands Region,Lower Than A Level,40-50%,35-55,0,120,N,Pass,75.85714285714286,7,5078,-109,,261,84,0
DDD,2013J,1464932,F,East Midlands Region,Lower Than A Level,Oct-20,35-55,0,60,N,Withdrawn,0,0,15,-51,-7,261,,1
DDD,2013J,1485105,M,Wales,Lower Than A Level,60-70%,35-55,2,60,N,Fail,63,1,140,-57,,261,63,0
DDD,2013J,1497480,F,Scotland,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,58.66666666666666,3,179,-156,,261,68,0
DDD,2013J,1507503,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,Y,Pass,57,7,2364,-38,,261,69,0
DDD,2013J,1509881,F,Scotland,A Level or Equivalent,0-10%,35-55,0,60,Y,Fail,47.57142857142857,7,885,-39,,261,81,0
DDD,2013J,1517755,M,South Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,0,0,0,-36,-7,261,,1
DDD,2013J,1522631,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,90,N,Fail,60.71428571428572,7,3374,-135,,261,69,0
DDD,2013J,1530521,M,East Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,59.285714285714285,7,1787,-200,,261,71,0
DDD,2013J,1563203,M,London Region,HE Qualification,40-50%,35-55,1,60,N,Fail,90.33333333333331,3,3,-155,,261,87,0
DDD,2013J,1564630,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,72.8,5,945,-24,,261,100,0
DDD,2013J,1569426,M,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,84.42857142857143,7,1472,-29,,261,86,0
DDD,2013J,1580084,F,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,75.25,4,547,-39,,261,69,0
DDD,2013J,1581243,M,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,62,6,686,-53,,261,89,0
DDD,2013J,1592048,M,Wales,HE Qualification,30-40%,55<=,0,120,N,Withdrawn,0,0,115,-151,9,261,78,1
DDD,2013J,1610188,M,East Midlands Region,Lower Than A Level,60-70%,35-55,1,90,N,Fail,67,3,137,-155,,261,72,0
DDD,2013J,1644266,F,South Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,37.66666666666666,3,244,-197,123,261,48,1
DDD,2013J,1644568,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,Y,Fail,0,0,2,-81,,261,,0
DDD,2013J,1678800,M,Scotland,A Level or Equivalent,40-50%,35-55,2,90,N,Pass,70.57142857142857,7,785,-108,,261,90,0
DDD,2013J,1679727,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,77,7,1086,-60,,261,72,0
DDD,2013J,1679862,M,Scotland,A Level or Equivalent,80-90%,0-35,0,135,Y,Fail,78,1,434,-78,,261,78,0
DDD,2013J,1684787,M,South West Region,HE Qualification,40-50%,35-55,0,90,N,Withdrawn,79.25,4,774,-163,202,261,76,1
DDD,2013J,1687996,M,North Western Region,Lower Than A Level,80-90%,55<=,0,60,N,Withdrawn,49,4,3552,-199,149,261,41,1
DDD,2013J,1689069,F,North Region,A Level or Equivalent,?,35-55,0,60,N,Pass,84.42857142857143,7,1975,-60,,261,82,0
DDD,2013J,1713615,F,South West Region,HE Qualification,30-40%,35-55,0,130,N,Distinction,93.85714285714286,7,1559,-51,,261,91,0
DDD,2013J,1716492,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,Y,Fail,57,6,1765,-151,,261,82,0
DDD,2013J,1721891,M,South Region,Lower Than A Level,Oct-20,35-55,0,60,N,Fail,52.85714285714285,7,515,-109,,261,74,0
DDD,2013J,1723019,F,South Region,HE Qualification,60-70%,35-55,0,120,N,Fail,66.83333333333333,6,741,-70,,261,87,0
DDD,2013J,1753235,M,Yorkshire Region,HE Qualification,60-70%,35-55,0,60,N,Withdrawn,70,4,494,-203,163,261,77,1
DDD,2013J,1756165,F,North Region,HE Qualification,30-40%,0-35,0,60,N,Pass,56.142857142857146,7,3896,-160,,261,82,0
DDD,2013J,1766513,M,South East Region,Lower Than A Level,80-90%,35-55,1,60,N,Pass,75,7,1012,-198,,261,71,0
DDD,2013J,1777511,M,South West Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,64.71428571428571,7,1623,-66,,261,73,0
DDD,2013J,1782581,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,92,1,335,-136,44,261,92,1
DDD,2013J,1796059,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,0,0,8,-53,-7,261,,1
DDD,2013J,1818677,M,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,90,N,Withdrawn,59.6,5,882,-136,205,261,85,1
DDD,2013J,1819994,M,South Region,HE Qualification,70-80%,55<=,1,120,N,Distinction,90.28571428571428,7,2624,-25,,261,89,0
DDD,2013J,1830562,M,Scotland,HE Qualification,20-30%,35-55,0,60,N,Fail,0,0,31,-42,,261,,0
DDD,2013J,1833308,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,0,0,0,-148,-130,261,,1
DDD,2013J,1835411,M,Scotland,HE Qualification,90-100%,55<=,0,60,N,Distinction,89.42857142857143,7,4658,-73,,261,94,0
DDD,2013J,1840610,M,West Midlands Region,HE Qualification,40-50%,35-55,1,60,N,Withdrawn,0,0,0,-109,-81,261,,1
DDD,2013J,1847481,F,East Anglian Region,HE Qualification,30-40%,35-55,0,60,N,Pass,80.16666666666667,6,1527,-37,,261,69,0
DDD,2013J,1868389,M,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,Y,Fail,44,1,341,-115,,261,44,0
DDD,2013J,1874363,M,East Midlands Region,HE Qualification,40-50%,35-55,0,60,N,Pass,65.85714285714286,7,1040,-70,,261,74,0
DDD,2013J,1877732,M,West Midlands Region,HE Qualification,70-80%,35-55,0,90,N,Withdrawn,0,0,47,-113,32,261,,1
DDD,2013J,1887928,M,North Western Region,HE Qualification,0-10%,35-55,0,90,N,Pass,65.42857142857143,7,903,-192,,261,77,0
DDD,2013J,1894634,M,London Region,HE Qualification,0-10%,35-55,1,180,Y,Pass,57.16666666666666,6,722,-24,,261,69,0
DDD,2013J,1901764,F,London Region,HE Qualification,30-40%,35-55,0,180,N,Withdrawn,85,1,458,-35,95,261,85,1
DDD,2013J,1903131,M,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,N,Withdrawn,0,0,287,-38,80,261,,1
DDD,2013J,1903477,M,Wales,HE Qualification,90-100%,35-55,0,90,N,Pass,72.33333333333333,6,988,-192,,261,79,0
DDD,2013J,1913872,F,South Region,A Level or Equivalent,90-100%,55<=,1,60,N,Fail,63,6,2412,-129,,261,77,0
DDD,2013J,1935774,M,South West Region,A Level or Equivalent,40-50%,0-35,2,60,N,Withdrawn,0,0,76,-157,59,261,,1
DDD,2013J,1957728,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,0,0,173,-203,,261,,0
DDD,2013J,1963677,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,Y,Pass,71.14285714285714,7,726,-17,,261,84,0
DDD,2013J,1982833,M,Wales,HE Qualification,80-90%,35-55,0,60,N,Fail,76.25,4,599,-38,,261,92,0
DDD,2013J,2014252,M,South Region,HE Qualification,60-70%,0-35,0,60,N,Withdrawn,53.8,5,373,-51,212,261,63,1
DDD,2013J,2032057,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,82.83333333333333,6,995,-37,,261,89,0
DDD,2013J,2032882,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,Y,Withdrawn,68.5,4,630,-100,193,261,80,1
DDD,2013J,2034802,M,Scotland,HE Qualification,90-100%,55<=,0,130,N,Distinction,91,7,1942,-63,,261,98,0
DDD,2013J,2039190,F,North Region,Lower Than A Level,?,35-55,0,60,N,Distinction,96.42857142857144,7,4593,-205,,261,98,0
DDD,2013J,2039810,M,Scotland,HE Qualification,80-90%,35-55,0,60,N,Withdrawn,84.75,4,714,-37,151,261,77,1
DDD,2013J,2043916,M,South East Region,Lower Than A Level,90-100%,35-55,0,120,N,Withdrawn,61,1,117,-115,55,261,61,1
DDD,2013J,2045139,M,Scotland,Lower Than A Level,80-90%,35-55,0,70,N,Withdrawn,52,2,225,-57,138,261,53,1
DDD,2013J,2046628,M,Ireland,HE Qualification,60-70%,35-55,1,120,Y,Withdrawn,32,1,1067,-189,-11,261,50,1
DDD,2013J,2068627,F,Scotland,Post Graduate Qualification,60-70%,35-55,0,130,N,Withdrawn,59,1,358,-53,31,261,59,1
DDD,2013J,2082180,M,London Region,A Level or Equivalent,90-100%,0-35,2,60,N,Withdrawn,74.66666666666667,3,243,-120,233,261,93,1
DDD,2013J,2089582,F,South East Region,HE Qualification,20-30%,35-55,0,60,N,Pass,86.14285714285714,7,2648,-37,,261,100,0
DDD,2013J,2094546,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,1,60,N,Withdrawn,62.66666666666666,3,54,-92,122,261,75,1
DDD,2013J,2098405,M,South Region,HE Qualification,90-100%,55<=,0,60,N,Pass,84.57142857142857,7,2830,-109,,261,90,0
DDD,2013J,2112088,F,South West Region,A Level or Equivalent,30-40%,35-55,1,70,N,Pass,71.57142857142857,7,1979,-56,,261,75,0
DDD,2013J,2134578,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,74.33333333333333,3,172,-70,164,261,80,1
DDD,2013J,2149701,F,Wales,Lower Than A Level,0-10%,0-35,0,240,N,Withdrawn,0,0,212,-88,26,261,,1
DDD,2013J,2157412,M,South West Region,HE Qualification,30-40%,35-55,0,60,N,Pass,76.57142857142857,7,1067,-24,,261,85,0
DDD,2013J,2175266,M,Wales,HE Qualification,50-60%,35-55,0,60,N,Withdrawn,58.25,4,433,-53,144,261,59,1
DDD,2013J,2194777,M,East Anglian Region,Lower Than A Level,Oct-20,0-35,0,120,N,Withdrawn,0,0,0,-183,-24,261,,1
DDD,2013J,2195479,F,South Region,Lower Than A Level,40-50%,35-55,0,90,N,Withdrawn,71,3,374,-112,121,261,77,1
DDD,2013J,2198952,M,Ireland,A Level or Equivalent,?,35-55,0,60,N,Pass,75.5,6,1256,-35,,261,80,0
DDD,2013J,2198970,M,North Western Region,HE Qualification,50-60%,35-55,0,60,N,Withdrawn,80.25,4,1626,-113,152,261,82,1
DDD,2013J,2202076,M,Ireland,Lower Than A Level,70-80%,0-35,0,90,N,Pass,54.57142857142857,7,1673,-185,,261,22,0
DDD,2013J,2204293,F,Scotland,Lower Than A Level,50-60%,35-55,0,120,N,Pass,67,7,4568,-112,,261,70,0
DDD,2013J,2215898,F,Scotland,HE Qualification,40-50%,35-55,2,60,Y,Pass,75.71428571428571,7,2028,-169,,261,65,0
DDD,2013J,2221869,F,Wales,HE Qualification,Oct-20,35-55,2,150,N,Withdrawn,73.5,2,83,-72,83,261,71,1
DDD,2013J,2232218,M,South Region,A Level or Equivalent,30-40%,35-55,1,120,N,Pass,80.8,5,660,-58,,261,87,0
DDD,2013J,2239650,F,East Anglian Region,HE Qualification,90-100%,35-55,0,140,N,Distinction,91.14285714285714,7,9905,-202,,261,90,0
DDD,2013J,2252750,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,220,N,Pass,52.42857142857143,7,1077,-98,,261,57,0
DDD,2013J,2253576,M,Yorkshire Region,Lower Than A Level,Oct-20,35-55,0,60,N,Fail,0,0,34,-113,,261,,0
DDD,2013J,2256318,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,1,120,Y,Withdrawn,0,0,6,-78,0,261,80,1
DDD,2013J,2281870,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0,0,82,-148,44,261,,1
DDD,2013J,2282040,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,73.85714285714286,7,1221,-63,,261,87,0
DDD,2013J,2284294,F,East Midlands Region,HE Qualification,Oct-20,0-35,0,60,N,Distinction,88.57142857142857,7,3469,-98,,261,84,0
DDD,2013J,2288599,M,North Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0,0,142,-109,97,261,45,1
DDD,2013J,2289847,M,Ireland,Lower Than A Level,80-90%,0-35,0,60,N,Pass,88,7,1661,-36,,261,87,0
DDD,2013J,2292724,M,East Anglian Region,Lower Than A Level,60-70%,0-35,1,60,N,Pass,67,7,1379,-65,,261,76,0
DDD,2013J,2296163,F,Wales,A Level or Equivalent,30-40%,35-55,0,120,N,Pass,70.14285714285714,7,2272,-63,,261,72,0
DDD,2013J,2305957,F,North Western Region,HE Qualification,0-10%,0-35,0,150,N,Withdrawn,0,0,53,-73,96,261,49,1
DDD,2013J,2314761,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,82.5,2,751,-155,80,261,80,1
DDD,2013J,2321492,F,East Midlands Region,Lower Than A Level,Oct-20,35-55,0,150,Y,Withdrawn,0,0,54,-102,7,261,,1
DDD,2013J,2325606,F,North Region,Lower Than A Level,40-50%,0-35,1,70,N,Withdrawn,88.75,4,258,-151,37,261,91,1
DDD,2013J,2327045,M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,85.42857142857143,7,2413,-35,,261,85,0
DDD,2013J,2327472,M,Ireland,HE Qualification,?,35-55,0,60,N,Pass,68.28571428571429,7,1384,-36,,261,56,0
DDD,2013J,2336922,F,South East Region,A Level or Equivalent,80-90%,35-55,0,180,N,Withdrawn,78,1,498,-63,40,261,78,1
DDD,2013J,2337441,F,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,Fail,82,1,178,-86,,261,82,0
DDD,2013J,2339150,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,4,60,N,Fail,0,0,0,-57,,261,,0
DDD,2013J,2340230,F,Scotland,HE Qualification,0-10%,0-35,0,120,N,Pass,63.57142857142857,7,2084,-91,,261,74,0
DDD,2013J,2340786,M,London Region,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction,90.14285714285714,7,2082,-50,,261,89,0
DDD,2013J,2342399,M,South West Region,Lower Than A Level,50-60%,35-55,1,60,N,Pass,76,7,465,-74,,261,78,0
DDD,2013J,2352039,F,North Western Region,Lower Than A Level,30-40%,35-55,0,180,N,Withdrawn,0,0,393,-161,20,261,,1
DDD,2013J,2355555,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,Y,Fail,38,1,41,-134,,261,38,0
DDD,2013J,2356801,M,East Anglian Region,HE Qualification,70-80%,35-55,0,60,N,Pass,80.57142857142857,7,1503,-142,,261,78,0
DDD,2013J,2358707,F,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,74.5,6,2094,-134,,261,20,0
DDD,2013J,2359191,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,65.85714285714286,7,2844,-63,,261,82,0
DDD,2013J,2365438,M,Yorkshire Region,HE Qualification,60-70%,35-55,0,60,N,Fail,0,0,0,-203,,261,,0
DDD,2013J,2366024,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail,87,4,1698,-37,,261,81,0
DDD,2013J,2366701,F,South West Region,HE Qualification,40-50%,35-55,1,190,Y,Withdrawn,0,0,1,-31,-8,261,39,1
DDD,2013J,2367887,F,Scotland,A Level or Equivalent,0-10%,35-55,1,330,N,Withdrawn,0,0,0,-120,-25,261,,1
DDD,2013J,2375123,M,North Western Region,HE Qualification,70-80%,0-35,1,60,N,Pass,72.33333333333333,6,528,-37,,261,78,0
DDD,2013J,2375627,M,Wales,A Level or Equivalent,30-40%,0-35,1,60,Y,Pass,79,7,712,-52,,261,84,0
DDD,2013J,2377769,F,North Western Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Pass,66.28571428571429,7,1626,-50,,261,65,0
DDD,2013J,2382048,F,East Midlands Region,HE Qualification,60-70%,35-55,0,90,N,Distinction,95.16666666666669,6,1237,-52,,261,91,0
DDD,2013J,2383036,F,Yorkshire Region,A Level or Equivalent,Oct-20,0-35,0,120,N,Pass,88,7,1665,-123,,261,73,0
DDD,2013J,2388030,M,Scotland,A Level or Equivalent,50-60%,0-35,3,60,N,Fail,69,4,300,-45,,261,74,0
DDD,2013J,2404530,M,Scotland,A Level or Equivalent,30-40%,0-35,0,70,N,Fail,77,1,106,-39,,261,77,0
DDD,2013J,2409396,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,90,Y,Withdrawn,0,0,11,-38,28,261,,1
DDD,2013J,2410364,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,0,0,0,-51,-36,261,,1
DDD,2013J,2411981,M,Wales,A Level or Equivalent,20-30%,0-35,0,270,N,Withdrawn,0,0,187,-142,30,261,67,1
DDD,2013J,2416024,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,58,7,1224,-198,,261,76,0
DDD,2013J,2421961,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,48.42857142857143,7,767,-70,,261,58,0
DDD,2013J,2430070,M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,83.57142857142857,7,1028,-37,,261,95,0
DDD,2013J,2430405,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,Y,Pass,79,5,996,-37,,261,86,0
DDD,2013J,2434369,F,Scotland,HE Qualification,90-100%,0-35,0,240,Y,Distinction,92.71428571428572,7,2871,-72,,261,92,0
DDD,2013J,2437065,M,Scotland,A Level or Equivalent,Oct-20,35-55,1,60,Y,Distinction,87.5,6,1942,-44,,261,85,0
DDD,2013J,2445016,F,South West Region,A Level or Equivalent,50-60%,0-35,1,150,N,Withdrawn,0,0,0,-191,-65,261,,1
DDD,2013J,2446109,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,82,7,3407,-53,,261,77,0
DDD,2013J,2452902,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,120,Y,Withdrawn,73.5,2,587,-148,94,261,71,1
DDD,2013J,2457907,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,70.4,5,865,-37,,261,83,0
