id_student,num_of_prev_attempts,studied_credits,avg_assessment_score,assessment_count,total_vle_clicks,date_registration,date_unregistration,module_presentation_length,final_score,dropout,Target_code_module,Target_code_presentation,Target_gender,Target_region,Target_highest_education,Target_imd_band,Target_age_band,Target_disability,Target_final_result
620343,0,60,86.75,4,2896,-31.0,49.757644956314536,269,93.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.25119846596356665,0.28693485226059096,0.27683223341438,0.3216963040446304,0.30279656121512794,0.0
620519,0,60,95.0,4,1560,-98.0,49.757644956314536,269,97.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.263203714451538,0.2364217252396166,0.2586750788643533,0.3216963040446304,0.30279656121512794,0.0
620536,0,30,92.0,2,791,-22.0,152.0,269,96.0,1,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.23057432432432431,0.28693485226059096,0.37179099969797647,0.3216963040446304,0.30279656121512794,1.0
620782,0,150,81.0,4,1061,-22.0,49.757644956314536,269,33.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.35360185902401237,0.28693485226059096,0.2877720870678617,0.3216963040446304,0.30279656121512794,0.0
621380,0,90,82.25,4,486,-34.0,49.757644956314536,269,100.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3001293661060802,0.3511171910624715,0.3615216201423098,0.3216963040446304,0.30279656121512794,0.0
622129,0,60,95.0,4,1907,-113.0,49.757644956314536,269,100.0,0,0.24608043626448534,0.33978685612788634,0.30479684739774426,0.263203714451538,0.2712473572938689,0.27683223341438,0.2884554224530902,0.30279656121512794,0.0
622315,1,30,58.0,3,751,-74.0,49.757644956314536,269,50.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3154141524958859,0.3511171910624715,0.3615216201423098,0.3216963040446304,0.30279656121512794,0.0
622890,0,60,93.0,1,525,-52.0,108.0,269,56.0,1,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3558155540261528,0.28693485226059096,0.295697074010327,0.3216963040446304,0.30279656121512794,1.0
623002,0,60,0.0,0,0,-129.0,49.757644956314536,269,72.27975744871986,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3001293661060802,0.3511171910624715,0.3615216201423098,0.3216963040446304,0.39348925410872315,0.0
623467,0,150,81.5,4,5106,-134.0,49.757644956314536,269,81.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3011976047904192,0.3511171910624715,0.280231716147719,0.3216963040446304,0.30279656121512794,0.0
623757,0,120,88.0,1,315,-66.0,66.0,269,88.0,1,0.24608043626448534,0.33978685612788634,0.30479684739774426,0.35360185902401237,0.28693485226059096,0.3543799772468714,0.3216963040446304,0.30279656121512794,1.0
623889,0,30,88.75,4,1862,-81.0,49.757644956314536,269,95.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3001293661060802,0.28693485226059096,0.32002457002457,0.3216963040446304,0.39348925410872315,0.0
623989,0,30,97.75,4,2044,-71.0,49.757644956314536,269,98.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.263203714451538,0.28693485226059096,0.295697074010327,0.2884554224530902,0.30279656121512794,0.0
624126,1,90,94.0,1,100,-150.0,49.757644956314536,269,94.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3001293661060802,0.3511171910624715,0.2586750788643533,0.3216963040446304,0.30279656121512794,0.0
624222,0,90,92.75,4,3023,-121.0,49.757644956314536,269,99.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3154141524958859,0.3511171910624715,0.37179099969797647,0.3216963040446304,0.30279656121512794,0.0
625288,0,120,54.0,1,439,-92.0,12.0,269,54.0,1,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.347568710359408,0.28693485226059096,0.32002457002457,0.3216963040446304,0.30279656121512794,1.0
625614,0,30,70.5,4,2705,2.0,49.757644956314536,269,20.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3154141524958859,0.3511171910624715,0.21242124212421243,0.3216963040446304,0.30279656121512794,0.0
625785,1,60,86.75,4,1557,-74.0,49.757644956314536,269,94.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.263203714451538,0.28693485226059096,0.2586750788643533,0.3216963040446304,0.30279656121512794,0.0
625797,0,90,55.25,4,511,-10.0,49.757644956314536,269,75.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3154141524958859,0.3511171910624715,0.21242124212421243,0.3216963040446304,0.30279656121512794,0.0
626998,1,30,74.0,3,58,-24.0,49.757644956314536,269,75.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3275174476570289,0.2712473572938689,0.30940943769426393,0.3216963040446304,0.30279656121512794,0.0
627283,0,120,68.25,4,1216,-18.0,49.757644956314536,269,78.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3558155540261528,0.28693485226059096,0.37179099969797647,0.3216963040446304,0.30279656121512794,0.0
627312,1,60,87.25,4,991,-16.0,49.757644956314536,269,91.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3154141524958859,0.2712473572938689,0.21242124212421243,0.2884554224530902,0.30279656121512794,0.0
627457,0,60,0.0,0,20,-43.0,23.0,269,72.27975744871986,1,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3111658456486043,0.28693485226059096,0.2586750788643533,0.3216963040446304,0.30279656121512794,1.0
627500,1,60,0.0,0,0,-3.0,49.757644956314536,269,40.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3001293661060802,0.3511171910624715,0.280231716147719,0.3216963040446304,0.30279656121512794,0.0
627935,0,90,71.0,1,308,-73.0,48.0,269,71.0,1,0.24608043626448534,0.33978685612788634,0.30479684739774426,0.347568710359408,0.28693485226059096,0.3543799772468714,0.3216963040446304,0.30279656121512794,1.0
628054,1,150,70.75,4,497,-9.0,49.757644956314536,269,48.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.347568710359408,0.3511171910624715,0.32002457002457,0.2884554224530902,0.30279656121512794,0.0
628366,1,30,88.0,1,10,-14.0,17.0,269,88.0,1,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.263203714451538,0.3511171910624715,0.32002457002457,0.3216963040446304,0.30279656121512794,1.0
628480,0,90,76.0,4,1655,-31.0,49.757644956314536,269,33.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.35360185902401237,0.3511171910624715,0.27683223341438,0.3216963040446304,0.30279656121512794,0.0
628717,0,180,65.66666666666667,3,564,-46.0,156.0,269,100.0,1,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3451492537313433,0.28693485226059096,0.30940943769426393,0.3216963040446304,0.30279656121512794,1.0
628741,0,30,71.75,4,835,-10.0,49.757644956314536,269,76.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3111658456486043,0.3511171910624715,0.280231716147719,0.3216963040446304,0.30279656121512794,0.0
628766,0,60,92.75,4,1356,-17.0,49.757644956314536,269,93.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.23057432432432431,0.3511171910624715,0.295697074010327,0.3216963040446304,0.30279656121512794,0.0
629014,0,90,88.75,4,7780,-74.0,49.757644956314536,269,89.0,0,0.24608043626448534,0.33978685612788634,0.30479684739774426,0.3074372335386073,0.3511171910624715,0.30940943769426393,0.2884554224530902,0.30279656121512794,0.0
629101,0,30,82.75,4,712,-2.0,49.757644956314536,269,82.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3111658456486043,0.3511171910624715,0.295697074010327,0.3216963040446304,0.30279656121512794,0.0
629400,0,90,83.5,4,1412,-16.0,49.757644956314536,269,94.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.263203714451538,0.28693485226059096,0.2586750788643533,0.3216963040446304,0.30279656121512794,0.0
629421,1,120,0.0,0,0,-155.0,-103.0,269,72.27975744871986,1,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3011976047904192,0.2712473572938689,0.2586750788643533,0.3216963040446304,0.30279656121512794,1.0
629535,0,60,92.75,4,607,-60.0,49.757644956314536,269,56.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.347568710359408,0.2712473572938689,0.3543799772468714,0.3216963040446304,0.30279656121512794,0.0
629642,0,90,87.5,4,5007,-32.0,49.757644956314536,269,90.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3154141524958859,0.3511171910624715,0.21242124212421243,0.2884554224530902,0.30279656121512794,0.0
629852,0,60,86.5,2,805,-70.0,116.0,269,90.0,1,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3074372335386073,0.28693485226059096,0.30940943769426393,0.3216963040446304,0.30279656121512794,1.0
629862,0,30,87.75,4,1223,-28.0,49.757644956314536,269,70.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.35360185902401237,0.3511171910624715,0.295697074010327,0.3216963040446304,0.30279656121512794,0.0
630105,0,90,77.75,4,1734,-42.0,49.757644956314536,269,95.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.263203714451538,0.3511171910624715,0.280231716147719,0.3216963040446304,0.30279656121512794,0.0
630106,0,90,81.0,4,3722,-128.0,49.757644956314536,269,99.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3011976047904192,0.28693485226059096,0.32002457002457,0.3216963040446304,0.30279656121512794,0.0
630519,0,60,90.25,4,2398,-13.0,49.757644956314536,269,89.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.347568710359408,0.2712473572938689,0.2877720870678617,0.3216963040446304,0.30279656121512794,0.0
630541,0,90,87.75,4,3126,-10.0,49.757644956314536,269,92.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3558155540261528,0.3511171910624715,0.37179099969797647,0.3216963040446304,0.30279656121512794,0.0
631113,0,60,79.0,4,1118,-31.0,49.757644956314536,269,77.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.263203714451538,0.2712473572938689,0.295697074010327,0.3216963040446304,0.30279656121512794,0.0
631807,1,30,74.5,2,0,-38.0,49.757644956314536,269,63.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.347568710359408,0.2712473572938689,0.3615216201423098,0.2884554224530902,0.30279656121512794,0.0
631888,0,30,65.0,2,633,-22.0,173.0,269,67.0,1,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3154141524958859,0.3511171910624715,0.21242124212421243,0.2884554224530902,0.39348925410872315,1.0
632626,0,90,88.25,4,2425,-87.0,49.757644956314536,269,22.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3074372335386073,0.28693485226059096,0.30940943769426393,0.2884554224530902,0.30279656121512794,0.0
632635,0,60,84.0,3,1381,-23.0,49.757644956314536,269,74.0,0,0.24608043626448534,0.33978685612788634,0.30479684739774426,0.263203714451538,0.3511171910624715,0.37179099969797647,0.3216963040446304,0.30279656121512794,0.0
632950,0,30,93.5,4,3225,-42.0,49.757644956314536,269,99.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3154141524958859,0.28693485226059096,0.27683223341438,0.3216963040446304,0.30279656121512794,0.0
633824,0,60,93.75,4,6431,-122.0,49.757644956314536,269,98.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.347568710359408,0.28693485226059096,0.27683223341438,0.3216963040446304,0.39348925410872315,0.0
633868,0,60,0.0,0,157,-25.0,49.757644956314536,269,72.27975744871986,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.25119846596356665,0.3511171910624715,0.32002457002457,0.2884554224530902,0.30279656121512794,0.0
633914,0,60,88.0,4,2904,-22.0,49.757644956314536,269,56.0,0,0.24608043626448534,0.33978685612788634,0.30479684739774426,0.347568710359408,0.28693485226059096,0.2877720870678617,0.3216963040446304,0.30279656121512794,0.0
633995,0,90,0.0,0,13,-14.0,49.757644956314536,269,72.27975744871986,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3451492537313433,0.28693485226059096,0.30940943769426393,0.3216963040446304,0.30279656121512794,0.0
634094,0,60,83.0,4,730,-16.0,49.757644956314536,269,92.0,0,0.24608043626448534,0.33978685612788634,0.30479684739774426,0.35360185902401237,0.28693485226059096,0.3543799772468714,0.3216963040446304,0.30279656121512794,0.0
634367,1,30,93.0,4,5651,-15.0,49.757644956314536,269,100.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.35360185902401237,0.28693485226059096,0.280231716147719,0.2884554224530902,0.30279656121512794,0.0
634552,0,60,85.0,4,603,-77.0,49.757644956314536,269,100.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3074372335386073,0.28693485226059096,0.280231716147719,0.3216963040446304,0.30279656121512794,0.0
634655,0,60,0.0,0,44,-31.0,-3.0,269,72.27975744871986,1,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3451492537313433,0.2712473572938689,0.32002457002457,0.2884554224530902,0.30279656121512794,1.0
634721,0,60,68.75,4,1407,-29.0,49.757644956314536,269,67.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.263203714451538,0.28693485226059096,0.27683223341438,0.3216963040446304,0.30279656121512794,0.0
634776,0,90,85.75,4,2068,-114.0,49.757644956314536,269,67.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.347568710359408,0.28693485226059096,0.27683223341438,0.3216963040446304,0.30279656121512794,0.0
634879,0,90,93.5,4,3114,-28.0,49.757644956314536,269,100.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3451492537313433,0.28693485226059096,0.2877720870678617,0.2884554224530902,0.30279656121512794,0.0
634940,0,60,90.5,4,1768,-30.0,49.757644956314536,269,97.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3074372335386073,0.28693485226059096,0.3543799772468714,0.3216963040446304,0.30279656121512794,0.0
634957,0,60,40.0,1,266,-10.0,12.0,269,40.0,1,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3451492537313433,0.3511171910624715,0.3615216201423098,0.2884554224530902,0.30279656121512794,1.0
635325,0,30,75.0,4,1818,-93.0,49.757644956314536,269,71.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3011976047904192,0.3511171910624715,0.2877720870678617,0.3216963040446304,0.30279656121512794,0.0
635552,0,60,0.0,0,0,-148.0,49.757644956314536,269,72.27975744871986,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3001293661060802,0.3511171910624715,0.27683223341438,0.3216963040446304,0.30279656121512794,0.0
635564,0,60,88.25,4,1441,-16.0,49.757644956314536,269,95.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3558155540261528,0.3511171910624715,0.280231716147719,0.3216963040446304,0.30279656121512794,0.0
635720,0,30,82.75,4,1579,-17.0,49.757644956314536,269,87.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3111658456486043,0.28693485226059096,0.2877720870678617,0.3216963040446304,0.30279656121512794,0.0
635953,0,60,94.0,4,2063,-113.0,49.757644956314536,269,98.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3011976047904192,0.28693485226059096,0.2877720870678617,0.3216963040446304,0.30279656121512794,0.0
636124,0,60,94.25,4,3099,-129.0,49.757644956314536,269,100.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.347568710359408,0.2364217252396166,0.295697074010327,0.2884554224530902,0.30279656121512794,0.0
636443,0,90,79.0,4,1190,-73.0,49.757644956314536,269,93.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3154141524958859,0.28693485226059096,0.295697074010327,0.3216963040446304,0.30279656121512794,0.0
636467,0,60,83.75,4,1888,-9.0,49.757644956314536,269,93.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3451492537313433,0.28693485226059096,0.295697074010327,0.2884554224530902,0.30279656121512794,0.0
636996,0,90,91.25,4,2804,-16.0,49.757644956314536,269,100.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.263203714451538,0.28693485226059096,0.295697074010327,0.3216963040446304,0.39348925410872315,0.0
637123,0,60,95.75,4,2416,-31.0,49.757644956314536,269,97.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.25119846596356665,0.28693485226059096,0.2586750788643533,0.3216963040446304,0.30279656121512794,0.0
637292,0,60,0.0,0,0,-98.0,121.0,269,72.27975744871986,1,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.263203714451538,0.2712473572938689,0.3615216201423098,0.3216963040446304,0.30279656121512794,1.0
637401,0,60,94.5,4,2681,-106.0,49.757644956314536,269,95.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3001293661060802,0.2712473572938689,0.2586750788643533,0.2884554224530902,0.30279656121512794,0.0
637528,0,60,76.0,1,666,-14.0,49.757644956314536,269,76.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3451492537313433,0.28693485226059096,0.32002457002457,0.2884554224530902,0.30279656121512794,0.0
637601,0,60,0.0,0,257,-25.0,12.0,269,72.27975744871986,1,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3275174476570289,0.2712473572938689,0.30940943769426393,0.2884554224530902,0.30279656121512794,1.0
637624,0,150,67.5,4,782,-38.0,49.757644956314536,269,91.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.263203714451538,0.2712473572938689,0.2586750788643533,0.3216963040446304,0.30279656121512794,0.0
637846,0,30,0.0,0,0,-143.0,-120.0,269,72.27975744871986,1,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.263203714451538,0.28693485226059096,0.3615216201423098,0.3216963040446304,0.30279656121512794,1.0
638018,0,60,95.0,4,1120,-23.0,49.757644956314536,269,89.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3001293661060802,0.28693485226059096,0.30940943769426393,0.3216963040446304,0.30279656121512794,0.0
638257,0,60,80.66666666666667,3,636,-154.0,49.757644956314536,269,82.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3011976047904192,0.28693485226059096,0.30940943769426393,0.3216963040446304,0.30279656121512794,0.0
638604,0,90,82.25,4,3971,-23.0,49.757644956314536,269,92.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.263203714451538,0.3511171910624715,0.27683223341438,0.3216963040446304,0.30279656121512794,0.0
638970,0,60,57.75,4,464,-10.0,49.757644956314536,269,80.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3011976047904192,0.28693485226059096,0.32002457002457,0.3216963040446304,0.30279656121512794,0.0
639012,0,150,72.5,4,2111,-92.0,49.757644956314536,269,56.0,0,0.24608043626448534,0.33978685612788634,0.30479684739774426,0.3558155540261528,0.28693485226059096,0.280231716147719,0.3216963040446304,0.30279656121512794,0.0
639194,0,120,88.0,4,1683,-23.0,49.757644956314536,269,95.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.263203714451538,0.28693485226059096,0.27683223341438,0.2884554224530902,0.30279656121512794,0.0
639232,0,120,0.0,0,0,-42.0,12.0,269,72.27975744871986,1,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3451492537313433,0.28693485226059096,0.3543799772468714,0.2884554224530902,0.30279656121512794,1.0
639243,0,60,74.66666666666667,3,1291,-29.0,49.757644956314536,269,81.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3451492537313433,0.28693485226059096,0.280231716147719,0.3216963040446304,0.30279656121512794,0.0
639253,0,60,89.5,4,1865,-155.0,49.757644956314536,269,96.0,0,0.24608043626448534,0.33978685612788634,0.30479684739774426,0.3001293661060802,0.2712473572938689,0.280231716147719,0.3216963040446304,0.30279656121512794,0.0
640109,0,90,59.0,1,396,-15.0,49.757644956314536,269,67.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3451492537313433,0.42939481268011526,0.3543799772468714,0.2884554224530902,0.30279656121512794,0.0
640307,0,60,79.75,4,1444,-115.0,49.757644956314536,269,91.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.263203714451538,0.3511171910624715,0.2877720870678617,0.3216963040446304,0.30279656121512794,0.0
640439,0,60,74.66666666666667,3,1450,-15.0,49.757644956314536,269,89.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.23057432432432431,0.28693485226059096,0.30940943769426393,0.3216963040446304,0.30279656121512794,0.0
640443,0,120,0.0,0,0,-64.0,-61.0,269,72.27975744871986,1,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.35360185902401237,0.28693485226059096,0.32002457002457,0.3216963040446304,0.39348925410872315,1.0
640658,0,90,30.0,1,246,-92.0,75.0,269,30.0,1,0.24608043626448534,0.33978685612788634,0.30479684739774426,0.3111658456486043,0.28693485226059096,0.2877720870678617,0.3216963040446304,0.30279656121512794,1.0
641116,0,60,97.25,4,1634,-37.0,49.757644956314536,269,99.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3001293661060802,0.3511171910624715,0.27683223341438,0.2884554224530902,0.30279656121512794,0.0
641195,0,60,76.5,2,308,-25.0,49.757644956314536,269,89.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3074372335386073,0.3511171910624715,0.30940943769426393,0.3216963040446304,0.30279656121512794,0.0
641200,0,60,94.25,4,4398,-14.0,49.757644956314536,269,98.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.263203714451538,0.2712473572938689,0.3615216201423098,0.3216963040446304,0.30279656121512794,0.0
641566,0,60,95.75,4,1345,-78.0,49.757644956314536,269,100.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3001293661060802,0.3511171910624715,0.27683223341438,0.3216963040446304,0.30279656121512794,0.0
641569,0,120,87.25,4,2219,-58.0,49.757644956314536,269,89.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.263203714451538,0.3511171910624715,0.295697074010327,0.2884554224530902,0.30279656121512794,0.0
641629,0,60,0.0,0,74,-5.0,49.757644956314536,269,72.27975744871986,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3111658456486043,0.28693485226059096,0.2586750788643533,0.3216963040446304,0.30279656121512794,0.0
641716,0,90,0.0,0,0,-133.0,-23.0,269,72.27975744871986,1,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.25119846596356665,0.3511171910624715,0.37179099969797647,0.3216963040446304,0.39348925410872315,1.0
641817,0,60,87.0,1,243,-23.0,131.0,269,87.0,1,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.263203714451538,0.28693485226059096,0.3615216201423098,0.3216963040446304,0.39348925410872315,1.0
641881,0,60,65.0,1,277,-77.0,49.757644956314536,269,65.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3451492537313433,0.3511171910624715,0.3615216201423098,0.3216963040446304,0.39348925410872315,0.0
641899,0,30,87.75,4,1484,-15.0,49.757644956314536,269,94.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3111658456486043,0.3511171910624715,0.30940943769426393,0.3216963040446304,0.30279656121512794,0.0
642066,0,90,56.66666666666666,3,355,-29.0,49.757644956314536,269,76.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3111658456486043,0.28693485226059096,0.3615216201423098,0.3216963040446304,0.30279656121512794,0.0
642342,0,60,91.5,4,4961,-24.0,49.757644956314536,269,100.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.25119846596356665,0.28693485226059096,0.295697074010327,0.3216963040446304,0.30279656121512794,0.0
642396,0,60,84.66666666666667,3,1580,-153.0,173.0,269,93.0,1,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3111658456486043,0.28693485226059096,0.280231716147719,0.3216963040446304,0.30279656121512794,1.0
642512,0,90,65.5,2,612,-36.0,177.0,269,61.0,1,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3111658456486043,0.28693485226059096,0.30940943769426393,0.2884554224530902,0.30279656121512794,1.0
642591,0,60,89.0,4,4469,-32.0,49.757644956314536,269,92.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3011976047904192,0.3511171910624715,0.27683223341438,0.2884554224530902,0.30279656121512794,0.0
642627,0,90,0.0,0,13,-24.0,49.757644956314536,269,72.27975744871986,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3451492537313433,0.28693485226059096,0.295697074010327,0.3216963040446304,0.30279656121512794,0.0
642656,0,60,94.75,4,4089,-122.0,49.757644956314536,269,99.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3111658456486043,0.28693485226059096,0.3615216201423098,0.3216963040446304,0.30279656121512794,0.0
642839,0,150,64.75,4,1280,-155.0,49.757644956314536,269,33.0,0,0.24608043626448534,0.33978685612788634,0.30479684739774426,0.35360185902401237,0.3511171910624715,0.37179099969797647,0.3216963040446304,0.30279656121512794,0.0
643077,0,60,94.0,4,1775,-51.0,49.757644956314536,269,91.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3275174476570289,0.28693485226059096,0.295697074010327,0.2884554224530902,0.30279656121512794,0.0
643118,0,60,95.0,4,5797,-60.0,49.757644956314536,269,97.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3001293661060802,0.2712473572938689,0.2877720870678617,0.3216963040446304,0.30279656121512794,0.0
643168,0,120,68.0,4,949,-52.0,49.757644956314536,269,81.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3558155540261528,0.28693485226059096,0.37179099969797647,0.3216963040446304,0.30279656121512794,0.0
643200,0,90,0.0,0,141,-155.0,70.0,269,72.27975744871986,1,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3558155540261528,0.3511171910624715,0.3615216201423098,0.3216963040446304,0.30279656121512794,1.0
643267,0,60,66.0,4,2109,-135.0,49.757644956314536,269,72.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.25119846596356665,0.28693485226059096,0.3543799772468714,0.3216963040446304,0.30279656121512794,0.0
643269,0,120,0.0,0,0,-122.0,-11.0,269,72.27975744871986,1,0.24608043626448534,0.33978685612788634,0.30479684739774426,0.35360185902401237,0.2712473572938689,0.295697074010327,0.3216963040446304,0.30279656121512794,1.0
643270,0,60,85.25,4,1244,-81.0,49.757644956314536,269,90.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.35360185902401237,0.3511171910624715,0.32002457002457,0.3216963040446304,0.30279656121512794,0.0
643309,0,120,86.0,1,324,-91.0,95.0,269,84.0,1,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3011976047904192,0.28693485226059096,0.32002457002457,0.2884554224530902,0.30279656121512794,1.0
643404,0,60,83.66666666666667,3,930,-93.0,49.757644956314536,269,67.0,0,0.24608043626448534,0.33978685612788634,0.30479684739774426,0.263203714451538,0.2712473572938689,0.32002457002457,0.3216963040446304,0.30279656121512794,0.0
643416,0,90,87.0,4,1525,-15.0,49.757644956314536,269,95.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3011976047904192,0.28693485226059096,0.30940943769426393,0.3216963040446304,0.30279656121512794,0.0
643434,0,60,66.5,4,489,-106.0,49.757644956314536,269,67.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3451492537313433,0.2712473572938689,0.37179099969797647,0.2884554224530902,0.39348925410872315,0.0
643457,0,60,87.75,4,2980,-115.0,49.757644956314536,269,90.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3011976047904192,0.3511171910624715,0.280231716147719,0.25,0.30279656121512794,0.0
643481,0,90,84.25,4,3440,-146.0,49.757644956314536,269,80.0,0,0.24608043626448534,0.33978685612788634,0.3172027972027972,0.3558155540261528,0.3511171910624715,0.37179099969797647,0.3216963040446304,0.30279656121512794,0.0
643484,0,60,79.75,4,2223,-93.0,49.757644956314536,269,89.0,0,0.24608043626448534,0.33978685612788634,0.30479684739774426,0.263203714451538,0.2712473572938689,0.3543799772468714,0.3216963040446304,0.30279656121512794,0.0
